Date_Scrap,Power Station,Plant Name,Location,Latitude,Longitude,Confidence_Location,Unit name,Status,Fuel(s),Capacity (MW),Technology,Start year,Retired year,Owner,URL,
1/23/2024,Hasdeo Thermal Power Station,Hasdeo Thermal Power Station,"Kusmunda, Katghora, Korba, Chhattisgarh, India",22.412536,82.682187,exact,Stage I Unit 2,operating,coal - bituminous,210,subcritical,1984,,Chhattisgarh State Power Generation Co Ltd (CSPGCL) [100.0%],https://www.gem.wiki/Hasdeo_Thermal_Power_Station,
1/23/2024,Hasdeo Thermal Power Station,Hasdeo Thermal Power Station,"Kusmunda, Katghora, Korba, Chhattisgarh, India",22.412536,82.682187,exact,Stage I Unit 1,operating,coal - bituminous,210,subcritical,1983,,Chhattisgarh State Power Generation Co Ltd (CSPGCL) [100.0%],https://www.gem.wiki/Hasdeo_Thermal_Power_Station,
1/23/2024,Hasdeo Thermal Power Station,Hasdeo Thermal Power Station,"Kusmunda, Katghora, Korba, Chhattisgarh, India",22.412536,82.682187,exact,Stage II Unit 4,operating,coal - bituminous,210,subcritical,1986,,Chhattisgarh State Power Generation Co Ltd (CSPGCL) [100.0%],https://www.gem.wiki/Hasdeo_Thermal_Power_Station,
1/23/2024,Hassan power station,Hassan power station,"Kenchana Halli, Hassan, Hassan, Karnataka, India",12.9833,76.133,exact,Unit 2,cancelled,coal - unknown,500,unknown,,,Hassan Thermal Power (P) Ltd [100.0%],https://www.gem.wiki/Hassan_power_station,
1/23/2024,Hassan power station,Hassan power station,"Kenchana Halli, Hassan, Hassan, Karnataka, India",12.9833,76.133,exact,Unit 1,cancelled,coal - unknown,500,unknown,,,Hassan Thermal Power (P) Ltd [100.0%],https://www.gem.wiki/Hassan_power_station,
1/23/2024,Hathneora Captive Power Plant,Hathneora Captive Power Plant,"Hathneora, Champa, Janjgir-Champa, Chhattisgarh, India",22.003538,82.6689,exact,Expansion Unit 3,cancelled,coal - bituminous,150,subcritical,,,Prakash Industries Ltd [100.0%],https://www.gem.wiki/Hathneora_Captive_Power_Plant,
1/23/2024,Hathneora Captive Power Plant,Hathneora Captive Power Plant,"Hathneora, Champa, Janjgir-Champa, Chhattisgarh, India",22.003538,82.6689,exact,Expansion Unit 1,cancelled,coal - bituminous,100,subcritical,,,Prakash Industries Ltd [100.0%],https://www.gem.wiki/Hathneora_Captive_Power_Plant,
1/23/2024,Hathneora Captive Power Plant,Hathneora Captive Power Plant,"Hathneora, Champa, Janjgir-Champa, Chhattisgarh, India",22.003538,82.6689,exact,Existing Units,operating,coal - bituminous,162.5,subcritical,,,Prakash Industries Ltd [100.0%],https://www.gem.wiki/Hathneora_Captive_Power_Plant,
1/23/2024,Hathneora Captive Power Plant,Hathneora Captive Power Plant,"Hathneora, Champa, Janjgir-Champa, Chhattisgarh, India",22.003538,82.6689,exact,Expansion Unit 4,cancelled,coal - bituminous,150,subcritical,,,Prakash Industries Ltd [100.0%],https://www.gem.wiki/Hathneora_Captive_Power_Plant,
1/23/2024,Hathneora Captive Power Plant,Hathneora Captive Power Plant,"Hathneora, Champa, Janjgir-Champa, Chhattisgarh, India",22.003538,82.6689,exact,Expansion Unit 2,cancelled,coal - bituminous,100,subcritical,,,Prakash Industries Ltd [100.0%],https://www.gem.wiki/Hathneora_Captive_Power_Plant,
1/23/2024,Hazira power station (Essar),Hazira power station (Essar),"Hazira, Chorasi, Surat, Gujarat, India",21.119078,72.640545,exact,Unit 1,operating,coal - unknown,135,subcritical,2015,,Essar Power Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Essar),
1/23/2024,Hazira power station (Essar),Hazira power station (Essar),"Hazira, Chorasi, Surat, Gujarat, India",21.119078,72.640545,exact,Unit 2,operating,coal - unknown,135,subcritical,2016,,Essar Power Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Essar),
1/23/2024,Hazira power station (Reliance),Hazira power station (Reliance),"Hazira, Gujarat, India",21.1592,72.68713,exact,Unit 1,operating,gas,320,combined cycle,1992,,Jamnagar Utilities & Power Pvt Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Reliance),
1/23/2024,Hazira power station (Reliance),Hazira power station (Reliance),"Hazira, Gujarat, India",21.1592,72.68713,exact,Unit 4,operating,coal - unknown,90,subcritical,2016,,Jamnagar Utilities & Power Pvt Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Reliance),
1/23/2024,Hazira power station (Reliance),Hazira power station (Reliance),"Hazira, Gujarat, India",21.1592,72.68713,exact,Unit 1,operating,coal - unknown,90,subcritical,2016,,Jamnagar Utilities & Power Pvt Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Reliance),
1/23/2024,Hazira power station (Reliance),Hazira power station (Reliance),"Hazira, Gujarat, India",21.1592,72.68713,exact,Unit 2,operating,coal - unknown,90,subcritical,2016,,Jamnagar Utilities & Power Pvt Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Reliance),
1/23/2024,Hazira power station (Reliance),Hazira power station (Reliance),"Hazira, Gujarat, India",21.1592,72.68713,exact,Unit 3,operating,coal - unknown,90,subcritical,2016,,Jamnagar Utilities & Power Pvt Ltd [100.0%],https://www.gem.wiki/Hazira_power_station_(Reliance),
1/23/2024,Hemgir power station,Hemgir power station,"Sardega, Hemgir, Sundergarh, Odisha, India",22.116,84.016,approximate,Unit 1,cancelled,coal - unknown,800,supercritical,,,Mahanadi Basin Power Ltd [100.0%],https://www.gem.wiki/Hemgir_power_station,
1/23/2024,Hemgir power station,Hemgir power station,"Sardega, Hemgir, Sundergarh, Odisha, India",22.116,84.016,approximate,Unit 2,cancelled,coal - unknown,800,supercritical,,,Mahanadi Basin Power Ltd [100.0%],https://www.gem.wiki/Hemgir_power_station,
1/23/2024,Heoti power station,Heoti power station,"Heoti, Umred, Nagpur, Maharashtra, India",20.85564,79.322502,approximate,Unit 1,cancelled,coal - unknown,800,ultra-supercritical,,,Maharashtra State Power Generation Co Ltd (MAHAGENCO) [100.0%],https://www.gem.wiki/Heoti_power_station,
1/23/2024,Hindupur power station,Hindupur power station,"Hindupur, Mahaboobnagar, Telangana, India",13.830371,77.490084,approximate,Unit 1,cancelled,coal - unknown,1320,unknown,,,Sheshadri Power & Infrastructure [100.0%],https://www.gem.wiki/Hindupur_power_station,
1/23/2024,Hirakud Smelter power station,Hirakud Smelter power station,"Hindalco Hirakud smelter, Hirakud, Sambalpur, Odisha, India",21.529687,83.904569,exact,Unit 2,operating,coal - unknown,100,subcritical,2005,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Hirakud_Smelter_power_station,
1/23/2024,Hirakud Smelter power station,Hirakud Smelter power station,"Hindalco Hirakud smelter, Hirakud, Sambalpur, Odisha, India",21.529687,83.904569,exact,Unit 1,operating,coal - unknown,67.5,subcritical,1994,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Hirakud_Smelter_power_station,
1/23/2024,Hirakud Smelter power station,Hirakud Smelter power station,"Hindalco Hirakud smelter, Hirakud, Sambalpur, Odisha, India",21.529687,83.904569,exact,Unit 4,operating,coal - unknown,100,subcritical,2008,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Hirakud_Smelter_power_station,
1/23/2024,Hirakud Smelter power station,Hirakud Smelter power station,"Hindalco Hirakud smelter, Hirakud, Sambalpur, Odisha, India",21.529687,83.904569,exact,Unit 3,operating,coal - unknown,100,subcritical,2006,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Hirakud_Smelter_power_station,
1/23/2024,Hiranmaye Haldia power station,Hiranmaye Haldia power station,"Haldia, Purba Medinipur, Burdwan, West Bengal, India",22.076989,88.098413,approximate,Unit 1,operating,coal - unknown,150,unknown,2017,,Hiranmaye Energy [100.0%],https://www.gem.wiki/Hiranmaye_Haldia_power_station,
1/23/2024,Hiranmaye Haldia power station,Hiranmaye Haldia power station,"Haldia, Purba Medinipur, Burdwan, West Bengal, India",22.076989,88.098413,approximate,Unit 3,cancelled,coal - unknown,150,unknown,,,Hiranmaye Energy [100.0%],https://www.gem.wiki/Hiranmaye_Haldia_power_station,
1/23/2024,Hiranmaye Haldia power station,Hiranmaye Haldia power station,"Haldia, Purba Medinipur, Burdwan, West Bengal, India",22.076989,88.098413,approximate,Unit 2,operating,coal - unknown,150,unknown,2017,,Hiranmaye Energy [100.0%],https://www.gem.wiki/Hiranmaye_Haldia_power_station,
1/23/2024,HWP Manuguru power station,HWP Manuguru power station,"Khammam Dist, Telangana, India",17.87832,80.848644,exact,Unit 3,operating,coal - unknown,30,subcritical,1991,,Heavy Water Board [100.0%],https://www.gem.wiki/HWP_Manuguru_power_station,
1/23/2024,HWP Manuguru power station,HWP Manuguru power station,"Khammam Dist, Telangana, India",17.87832,80.848644,exact,Unit 1,operating,coal - unknown,30,subcritical,1991,,Heavy Water Board [100.0%],https://www.gem.wiki/HWP_Manuguru_power_station,
1/23/2024,HWP Manuguru power station,HWP Manuguru power station,"Khammam Dist, Telangana, India",17.87832,80.848644,exact,Unit 2,operating,coal - unknown,30,subcritical,1991,,Heavy Water Board [100.0%],https://www.gem.wiki/HWP_Manuguru_power_station,
1/23/2024,Ib Valley Thermal Power Station,Ib Valley Thermal Power Station,"Banharpali, Banharpali, Jharsuguda, Odisha, India",21.6897827,83.8601567,exact,Unit 2,operating,coal - unknown,210,subcritical,1995,,Odisha Power Generation Corp (OPGC) [100.0%],https://www.gem.wiki/Ib_Valley_Thermal_Power_Station,
1/23/2024,Ib Valley Thermal Power Station,Ib Valley Thermal Power Station,"Banharpali, Banharpali, Jharsuguda, Odisha, India",21.6897827,83.8601567,exact,Stage III Unit 5,announced,coal - unknown,660,ultra-supercritical,2028,,Odisha Power Generation Corp (OPGC) [100.0%],https://www.gem.wiki/Ib_Valley_Thermal_Power_Station,
1/23/2024,Ib Valley Thermal Power Station,Ib Valley Thermal Power Station,"Banharpali, Banharpali, Jharsuguda, Odisha, India",21.6897827,83.8601567,exact,Stage III Unit 6,announced,coal - unknown,660,ultra-supercritical,2028,,Odisha Power Generation Corp (OPGC) [100.0%],https://www.gem.wiki/Ib_Valley_Thermal_Power_Station,
1/23/2024,Ib Valley Thermal Power Station,Ib Valley Thermal Power Station,"Banharpali, Banharpali, Jharsuguda, Odisha, India",21.6897827,83.8601567,exact,Unit 3,operating,coal - unknown,660,supercritical,2019,,Odisha Power Generation Corp (OPGC) [100.0%],https://www.gem.wiki/Ib_Valley_Thermal_Power_Station,
1/23/2024,Ib Valley Thermal Power Station,Ib Valley Thermal Power Station,"Banharpali, Banharpali, Jharsuguda, Odisha, India",21.6897827,83.8601567,exact,Unit 1,operating,coal - unknown,210,subcritical,1995,,Odisha Power Generation Corp (OPGC) [100.0%],https://www.gem.wiki/Ib_Valley_Thermal_Power_Station,
1/23/2024,Ib Valley Thermal Power Station,Ib Valley Thermal Power Station,"Banharpali, Banharpali, Jharsuguda, Odisha, India",21.6897827,83.8601567,exact,Unit 4,operating,coal - unknown,660,supercritical,2019,,Odisha Power Generation Corp (OPGC) [100.0%],https://www.gem.wiki/Ib_Valley_Thermal_Power_Station,
1/23/2024,Ichagarh power station,Ichagarh power station,"Kukru, Ichagarh, Saraikela- Kharswan, Jharkhand, India",23.018671,85.94376,approximate,Unit 3,cancelled,coal - unknown,660,unknown,,,Hindustan Powerprojects Pvt Ltd (HPPPL) [100.0%],https://www.gem.wiki/Ichagarh_power_station,
1/23/2024,Ichagarh power station,Ichagarh power station,"Kukru, Ichagarh, Saraikela- Kharswan, Jharkhand, India",23.018671,85.94376,approximate,Unit 1,cancelled,coal - unknown,660,unknown,,,Hindustan Powerprojects Pvt Ltd (HPPPL) [100.0%],https://www.gem.wiki/Ichagarh_power_station,
1/23/2024,Ichagarh power station,Ichagarh power station,"Kukru, Ichagarh, Saraikela- Kharswan, Jharkhand, India",23.018671,85.94376,approximate,Unit 2,cancelled,coal - unknown,660,unknown,,,Hindustan Powerprojects Pvt Ltd (HPPPL) [100.0%],https://www.gem.wiki/Ichagarh_power_station,
1/23/2024,IFFCO-CSPGCL Thermal Power Project,IFFCO-CSPGCL Thermal Power Project,"Salka, Premnagar, Surguja, Chhattisgarh, India",22.920278,82.776944,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,IFFCO Chhattisgarh Power Ltd [100.0%],https://www.gem.wiki/IFFCO-CSPGCL_Thermal_Power_Project,
1/23/2024,IFFCO-CSPGCL Thermal Power Project,IFFCO-CSPGCL Thermal Power Project,"Salka, Premnagar, Surguja, Chhattisgarh, India",22.920278,82.776944,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,IFFCO Chhattisgarh Power Ltd [100.0%],https://www.gem.wiki/IFFCO-CSPGCL_Thermal_Power_Project,
1/23/2024,Indira Gandhi Super Thermal Power Project,Indira Gandhi Super Thermal Power Project,"Jharli, Matenhail, Jhajjar, Haryana, India",28.485091,76.37316,exact,Unit 2,operating,coal - bituminous,500,subcritical,2011,,Aravali Power Company Pvt Ltd [100.0%],https://www.gem.wiki/Indira_Gandhi_Super_Thermal_Power_Project,
1/23/2024,Indira Gandhi Super Thermal Power Project,Indira Gandhi Super Thermal Power Project,"Jharli, Matenhail, Jhajjar, Haryana, India",28.485091,76.37316,exact,Unit 3,operating,coal - bituminous,500,subcritical,2012,,Aravali Power Company Pvt Ltd [100.0%],https://www.gem.wiki/Indira_Gandhi_Super_Thermal_Power_Project,
1/23/2024,Indira Gandhi Super Thermal Power Project,Indira Gandhi Super Thermal Power Project,"Jharli, Matenhail, Jhajjar, Haryana, India",28.485091,76.37316,exact,Unit 1,operating,coal - bituminous,500,subcritical,2010,,Aravali Power Company Pvt Ltd [100.0%],https://www.gem.wiki/Indira_Gandhi_Super_Thermal_Power_Project,
1/23/2024,Indira Gandhi Super Thermal Power Project,Indira Gandhi Super Thermal Power Project,"Jharli, Matenhail, Jhajjar, Haryana, India",28.485091,76.37316,exact,Unit 4,cancelled,coal - unknown,660,supercritical,2012,,Aravali Power Company Pvt Ltd [100.0%],https://www.gem.wiki/Indira_Gandhi_Super_Thermal_Power_Project,
1/23/2024,Indira Gandhi Super Thermal Power Project,Indira Gandhi Super Thermal Power Project,"Jharli, Matenhail, Jhajjar, Haryana, India",28.485091,76.37316,exact,Unit 5,cancelled,coal - unknown,660,supercritical,2012,,Aravali Power Company Pvt Ltd [100.0%],https://www.gem.wiki/Indira_Gandhi_Super_Thermal_Power_Project,
1/23/2024,Indragacchi power station,Indragacchi power station,"Indragacchi, Bihar, India",26.500702,84.684087,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,India Power Corp Ltd (IPCL) [100.0%],https://www.gem.wiki/Indragacchi_power_station,
1/23/2024,Indragacchi power station,Indragacchi power station,"Indragacchi, Bihar, India",26.500702,84.684087,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,India Power Corp Ltd (IPCL) [100.0%],https://www.gem.wiki/Indragacchi_power_station,
1/23/2024,Indraprastha power station,Indraprastha power station,"New Delhi, Delhi, India",28.6247,77.2505,exact,Unit 1,retired,coal - bituminous,36.6,subcritical,1963,2000,Indraprastha Power Generation Co Ltd (IPGCL) [100.0%],https://www.gem.wiki/Indraprastha_power_station,
1/23/2024,Indraprastha power station,Indraprastha power station,"New Delhi, Delhi, India",28.6247,77.2505,exact,Unit 2,retired,coal - bituminous,62.5,subcritical,1967,2010,Indraprastha Power Generation Co Ltd (IPGCL) [100.0%],https://www.gem.wiki/Indraprastha_power_station,
1/23/2024,Indraprastha power station,Indraprastha power station,"New Delhi, Delhi, India",28.6247,77.2505,exact,Unit 3,retired,coal - bituminous,62.5,subcritical,1968,2010,Indraprastha Power Generation Co Ltd (IPGCL) [100.0%],https://www.gem.wiki/Indraprastha_power_station,
1/23/2024,Indraprastha power station,Indraprastha power station,"New Delhi, Delhi, India",28.6247,77.2505,exact,Unit 4,retired,coal - bituminous,62.5,subcritical,1968,2010,Indraprastha Power Generation Co Ltd (IPGCL) [100.0%],https://www.gem.wiki/Indraprastha_power_station,
1/23/2024,Indraprastha power station,Indraprastha power station,"New Delhi, Delhi, India",28.6247,77.2505,exact,Unit 5,retired,coal - bituminous,60,subcritical,1971,2010,Indraprastha Power Generation Co Ltd (IPGCL) [100.0%],https://www.gem.wiki/Indraprastha_power_station,
1/23/2024,Jafrabad power station,Jafrabad power station,"Lunsapur, Jafrabad, Amreli, Gujarat, India",20.8667,71.3667,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,Sintex Power [100.0%],https://www.gem.wiki/Jafrabad_power_station,
1/23/2024,Jafrabad power station,Jafrabad power station,"Lunsapur, Jafrabad, Amreli, Gujarat, India",20.8667,71.3667,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,Sintex Power [100.0%],https://www.gem.wiki/Jafrabad_power_station,
1/23/2024,Jagdalpur Steel captive power station,Jagdalpur Steel captive power station,"Madpal and Markel, Jagdalpur, Bastar, Chhattisgarh, India",19.093632,82.169194,approximate,Unit 1,cancelled,coal - unknown,250,subcritical,,,NMDC Power [100.0%],https://www.gem.wiki/Jagdalpur_Steel_captive_power_station,
1/23/2024,Jagdishpur captive power station,Jagdishpur captive power station,"Jagdishpur, Jagdishpur, Sultanpur, Uttar Pradesh, India",26.75,80.533,approximate,Unit 2,cancelled,coal - unknown,250,unknown,,,NTPC-SAIL Power Co Ltd [100.0%],https://www.gem.wiki/Jagdishpur_captive_power_station,
1/23/2024,Jagdishpur captive power station,Jagdishpur captive power station,"Jagdishpur, Jagdishpur, Sultanpur, Uttar Pradesh, India",26.75,80.533,approximate,Unit 1,cancelled,coal - unknown,250,unknown,,,NTPC-SAIL Power Co Ltd [100.0%],https://www.gem.wiki/Jagdishpur_captive_power_station,
1/23/2024,Jagdishpur power station,Jagdishpur power station,"Jagdishpur, Bhagalpur, Bihar, India",25.462469,84.416183,approximate,Stage 2,cancelled,coal - unknown,1320,unknown,,,AES India Pvt Ltd [100.0%],https://www.gem.wiki/Jagdishpur_power_station,
1/23/2024,Jagdishpur power station,Jagdishpur power station,"Jagdishpur, Bhagalpur, Bihar, India",25.462469,84.416183,approximate,Stage 1,cancelled,coal - unknown,1320,unknown,,,AES India Pvt Ltd [100.0%],https://www.gem.wiki/Jagdishpur_power_station,
1/23/2024,Jamshedpur Works power station,Jamshedpur Works power station,"Tata Steel Jamshedpur steel plant, Golmuri, East Singhbhum, Jharkhand, India",22.787368,86.200088,exact,Phase 3 Unit 13,operating,coal - unknown,30,subcritical,1985,,Tata Steel BSL Ltd [100.0%],https://www.gem.wiki/Jamshedpur_Works_power_station,
1/23/2024,Jamshedpur Works power station,Jamshedpur Works power station,"Tata Steel Jamshedpur steel plant, Golmuri, East Singhbhum, Jharkhand, India",22.787368,86.200088,exact,Phase 3 Unit 14,operating,coal - unknown,30,subcritical,1990,,Tata Steel BSL Ltd [100.0%],https://www.gem.wiki/Jamshedpur_Works_power_station,
1/23/2024,Jamshedpur Works power station,Jamshedpur Works power station,"Tata Steel Jamshedpur steel plant, Golmuri, East Singhbhum, Jharkhand, India",22.787368,86.200088,exact,Phase 3 Unit 12,operating,coal - unknown,30,subcritical,1985,,Tata Steel BSL Ltd [100.0%],https://www.gem.wiki/Jamshedpur_Works_power_station,
1/23/2024,Jamuchakada power station,Jamuchakada power station,"Jamuchakada, Hindol, Dhenkanal, Odisha, India",20.695833,85.438597,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,Chambal Infrastructure Ventures [100.0%],https://www.gem.wiki/Jamuchakada_power_station,
1/23/2024,Jamuchakada power station,Jamuchakada power station,"Jamuchakada, Hindol, Dhenkanal, Odisha, India",20.695833,85.438597,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,Chambal Infrastructure Ventures [100.0%],https://www.gem.wiki/Jamuchakada_power_station,
1/23/2024,Jamunda power station,Jamunda power station,"Jamunda, Banarpul, Angul, Odisha, India",20.705855,85.079766,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,Jindal Power Ltd [100.0%],https://www.gem.wiki/Jamunda_power_station,
